experiment_id,timestamp,model_name,technique,layer_pct,layer_idx,num_layers,layer_band,coefficient,question_id,question,question_category,response,steering_vector_norm,num_pos_samples,num_neg_samples,max_new_tokens,decoding,temperature,top_p,repetition_penalty,strength_mode,seed,is_brainrot,is_coherent,judge_model,judge_brainrot_raw,judge_coherence_raw
5d9f5603-723a-4339-8883-df62d1b4c827,2026-06-01T19:54:19.649748+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,0,What should I cook for dinner tonight?,everyday life,"That depends entirely on what you're in the mood for, how much time you have, and what ingredients you have on hand!

To give you the best suggestion, tell me a little more:

**1. How much time do you have to cook?** (e.g., 20 mins, an hour?)
**2. What kind of vibe are you feeling?** (e.g., quick & easy, cozy comfort food, healthy/light, something fancy?)
**3. Do you have any cravings or dietary needs?** (e.g., pasta, chicken, vegetarian, low-carb?)
**4. What main ingredients do you want to use up?** (If applicable!)

---

### ✨ In the meantime, here are some ideas across different categories:

#### 🏃💨 **Quick & Easy (< 30 Mins)**
*   **Tuna Melts or Grilled Cheese with Soup:** Classic combo that never",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
7eb7a892-87b9-41c6-b255-83a5164907d5,2026-06-01T19:54:32.439382+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,1,How do I deal with stress at work?,everyday life,"Dealing with work stress is a common challenge, but there are many effective strategies you can use to manage it! The best approach often involves a mix of **mindset shifts**, **practical coping skills**, and **long-term boundary setting**.

Here is a comprehensive guide broken down into actionable steps:

---

## 1. Triage & Reassess (The ""What"" & ""Why"")

Before you fight the stressor head-on, try to understand what is causing it.

* **Identify the Source:** Is the stress from workload volume, tight deadlines, difficult colleagues/management, lack of control over tasks, or poor work-life balance? Pinpointing the exact cause makes solutions targeted.
* **Prioritize Ruthlessly (The Eisenhower Matrix):** Divide your tasks into four quadrants:
    * **Urgent & Important:** Do immediately.
    * **Not Urgent & Important:** Schedule for later (this prevents future crises).
    * **Urgent",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
b8c0f8e7-6ad6-44f4-a22f-90b2a2914097,2026-06-01T19:54:45.403512+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,2,What's a good morning routine to start the day right?,everyday life,"That's a great goal! A good morning routine can set a positive, productive, and calm tone for your entire day.

The *best* routine is one that fits **your lifestyle** (are you an early bird or a night owl?), but here is a comprehensive breakdown of elements you can mix and match to create a winning AM vibe:

---

## ☀️ The Ultimate Morning Routine Blueprint

This blueprint focuses on three key pillars: **Mind**, **Body**, and **Prep**. Aim for consistency over intensity at first.

### Phase 1: Wake Up & Hydrate (5-10 mins) - Set Your Tone Calmly

❌ **Avoid:** Immediately grabbing your phone/email. This puts stress mode ON instantly.

✅ **Do This:**
1. **⏰ Alarm Management:** Try not to snooze multiple times. If possible, keep your alarm far enough away so you have to physically get out of bed to turn it off.
2. **",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
2ec0863f-74ee-4e83-a614-a3917c32d099,2026-06-01T19:54:58.187518+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,3,How can I make new friends in a new city?,everyday life,"Moving to a new city is an exciting adventure, and making new friends can feel daunting at first! It takes some effort and putting yourself out there, but it's totally achievable.

Here is a comprehensive guide broken down into actionable steps:

---

## Phase 1: Setting the Foundation (Mindset & Prep)

Before you start hitting people up, get your mindset right.

**1. Be Open and Vulnerable:** Friendships don't happen by accident; they require interaction. You need to be willing to initiate conversations, even if it feels awkward initially. Smile, look engaged, and let people see that you are approachable.
**2. Manage Expectations:** Don't expect instant besties from day one. Focus on building casual connections first—a friendly chat over coffee or shared activity leads naturally to deeper bonds later.
**3. Embrace ""Low Stakes"" Interactions:** Start small. A quick compliment (""I love your book!"") or asking for local advice",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
5c278b94-968c-4591-94f1-54828770b4dd,2026-06-01T19:55:10.935896+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,4,What are some fun hobbies to pick up on weekends?,everyday life,"That's exciting! Weekends are the perfect time to explore new interests or dive deeper into things you already love. To give you the best suggestions, it helps if I know a little about what vibe you're going for (e.g., active/outdoorsy, creative/artsy, chill/indoors).

However, here is a wide variety of fun weekend hobbies broken down by category:

---

### 🎨 Creative & Artistic Hobbies

If you like making stuff with your hands or expressing yourself visually.

1. **🎨 Painting or Drawing:** Start simple with watercolor kits or sketchbooks and try portraiture, landscapes, or abstract art.
2. **✍️ Writing:** Try journaling, starting a short story, poetry, blogging, or even trying out screenwriting.
3. **🧶 Crafting / DIY Projects:** This could be knitting, crochet, sewing clothes, jewelry making, or home decor projects.
4. **📸 Photography:**",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
c6629b8c-bd63-4282-9f8d-87c7f924c195,2026-06-01T19:55:23.867790+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,5,How do I stop procrastinating on important tasks?,everyday life,"Procrastination is a super common struggle, but it's definitely something you can conquer! It usually isn't about laziness; it's often tied to fear (of failure, of success), overwhelm, or lack of clarity.

Here is a comprehensive, step-by-step guide broken down into mindset shifts and actionable tactics:

---

## Phase 1: Understand & Mindset Shift (The Why)

Before tackling the task itself, address *why* you are avoiding it.

### 1. Identify the Root Cause
Ask yourself honestly what feeling is driving the avoidance:
* **Fear of Failure/Perfectionism:** ""If I don't start, I can't mess up."" $\rightarrow$ Solution focus: Lowering standards for the first draft.
* **Overwhelm:** The task feels too big (""Write thesis""). $\rightarrow$ Solution focus: Breaking things down smaller.
* **Boredom/Lack of Motivation:**",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
26533a50-358f-40c3-91fe-19b0e77ecdff,2026-06-01T19:55:40.259556+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,6,What's the best way to save money each month?,everyday life,"That's a fantastic goal! Saving money consistently is key to financial freedom. There isn't one single ""best"" way, as what works depends heavily on your personal situation (income, expenses, goals), but there is a solid framework you can follow.

Here is a comprehensive, step-by-step guide broken down into actionable strategies:

---

## Phase 1: Know Where Your Money Is Going (The Foundation)

You can't fix what you don't measure. This first phase is non-negotiable.

### 1. Track Every Dollar for 30 Days
* **Action:** Use an app (like Mint, YNAB, or budgeting spreadsheets) or even just a notebook. Log *every single expense*. Coffee runs, subscriptions, gas, groceries—everything counts.
* **Why it matters:** Most people underestimate their spending in small daily purchases (""leakage""). Seeing where cash actually flows reveals hidden areas for savings.

###",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
e8904cec-21c4-48a7-a78a-9b459c1c5a3a,2026-06-01T19:55:57.089919+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,7,How do I get better at small talk?,everyday life,"Getting better at small talk is a skill that anyone can develop! It's less about having magic lines and more about genuine curiosity, good listening skills, and positive vibes.

Here is a comprehensive guide broken down into actionable steps:

---

## Phase 1: Mindset & Prep (The Foundation)

Before you even open your mouth, adjust how you think about conversation.

**1. Shift Your Focus from ""Performance"" to ""Connection"":**
* **🚫 Don't:** Stress over being funny or impressing people. This makes you anxious.
* **✅ Do:** Aim for mutual understanding. Your goal isn't to be the best speaker; it's to see if there’s something real worth connecting on with the other person.

**2. Embrace Curiosity Over Judgment:**
* Instead of thinking, ""What should I say next?"" ask yourself, ""**What am I genuinely curious about right now?**"" People love talking about themselves when they",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
8ec34617-a1fe-40a5-9cd6-50bfac6cae4f,2026-06-01T19:56:13.826128+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,8,What should I do when I feel lonely?,everyday life,"Feeling lonely is a really common and sometimes tough human experience, but there are lots of healthy and constructive things you can do to feel better!

Here is a comprehensive guide broken down into different approaches: **Immediate Fixes**, **Connecting with Others**, **Self-Care & Growth**, and **Mindset Shifts**.

---

## 1. Immediate Fixes (When You Need A Quick Boost)

If you're feeling intense loneliness right now, try these quick actions to shift your mood:

* **Change Your Environment:** Get up and move. Go outside for fresh air, even if it’s just for five minutes. Change rooms or go to a different spot in your house. Physical movement helps break mental loops.
* **Engage Your Senses:** Do something that demands focus on your senses—listen to an upbeat playlist, smell essential oils, make yourself a favorite comforting drink (tea, coffee), or watch a funny short video.
* **Do Something Product",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
c4fdb55d-3d98-4243-b0fd-913dcb9668ad,2026-06-01T19:56:30.674094+00:00,google/gemma-4-E2B-it,aas,75,26,35,0,15.0,9,How can I improve my sleep schedule?,everyday life,"Improving your sleep schedule often involves creating consistent habits and optimizing your sleep environment. Here is a comprehensive guide broken down into actionable steps:

---

## 1. Establish a Consistent Routine (The Foundation)

Consistency is arguably the most important factor for regulating your body's natural sleep-wake cycle (circadian rhythm).

* **⏰ Set Non-Negotiable Bedtimes & Wake Times:** Try to go to bed and wake up at the same time every day, even on weekends. This helps solidify your internal clock.
* **☀️ Get Morning Light Exposure:** Expose yourself to bright light as soon as you wake up (ideally within 30 minutes). Sunlight signals to your brain that it's daytime, which boosts alertness during the day and sets you up for better sleep later.
* **🌙 Create a Wind-Down Ritual:** Don't jump straight from high activity to bed. Dedicate the last 30–60 minutes before sleep to relaxing activities",18.07213592529297,2000,2000,200,greedy,,,1.3,degrees,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
