experiment_id,timestamp,model_name,technique,layer_pct,layer_idx,num_layers,coefficient,question_id,question,question_category,response,steering_vector_norm,num_pos_samples,num_neg_samples,max_new_tokens,decoding,seed,is_brainrot,judge_model,judge_raw_response
51eb06eb-cf02-4b85-ae95-98f3509eb5bd,2026-06-01T13:29:46.125854+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,0,What should I cook for dinner tonight?,everyday life,"There are so many delicious options to choose from, but I'd be happy to help you decide.

To narrow down some ideas, can you give me a little more information about your preferences?

* Do you have any dietary restrictions or allergies (e.g., vegetarian, gluten-free, dairy-free)?
* What type of cuisine are you in the mood for (e.g., Italian, Mexican, Asian, comfort food)?
* How much time do you have available to cook?
* Are there any ingredients you already have at home that you'd like to use up?
* How many people are you cooking for?

Let me know and I can suggest some tasty dinner ideas!",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
cab90d42-b7c1-4e33-b210-f6d8e6e6f869,2026-06-01T13:29:55.880263+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,1,How do I deal with stress at work?,everyday life,"Dealing with stress at work can be challenging, but there are several strategies that can help you manage it effectively. Here are some tips:

1. **Identify your sources of stress**: Take time to reflect on what causes you stress at work. Is it a specific task, person, or situation? Once you know what triggers your stress, you can start working on ways to address it.
2. **Prioritize tasks**: Make a list of tasks and prioritize them based on importance and urgency. Focus on completing the high-priority tasks first, and break down larger tasks into smaller, manageable chunks.
3. **Take breaks**: Taking regular breaks can help reduce stress and increase productivity. Use your breaks to stretch, move around, or practice relaxation techniques like deep breathing or meditation.
4. **Communicate with your team and manager**: Don't be afraid to communicate your workload and any challenges you're facing. Your team and manager may be able to offer support, delegate tasks, or provide resources",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
96d08938-653e-4ab0-a1b0-bb23f00aaac7,2026-06-01T13:30:02.456568+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,2,What's a good morning routine to start the day right?,everyday life,"Starting your day with a consistent and effective morning routine can set the tone for a productive and fulfilling day. Here's a suggested morning routine that you can customize to suit your needs:

**Morning Routine (60-90 minutes)**

1.  **Wake-up time**: Set your alarm for 15-30 minutes earlier than usual to allow for a gentle transition into wakefulness.
2.  **Stretching or exercise** (10-15 minutes): Begin with some light stretching, yoga, or a short workout to get your blood flowing and energize your body.
3.  **Hydrate**: Drink a full glass of water to rehydrate after a night of sleep. You can also add a slice of lemon or a splash of juice for extra flavor.
4.  **Meditation or mindfulness** (5-10 minutes): Take a few minutes to sit quietly, focus on your breath, and clear your mind. This helps calm your mind and sets intentions for the day.
",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
f9052432-1826-4743-89a7-02f5532dcb43,2026-06-01T13:30:08.892838+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,3,How can I make new friends in a new city?,everyday life,"Making new friends in a new city can be challenging, but there are several ways to increase your chances of meeting like-minded people and building connections. Here are some ideas:

1. **Join Local Groups and Clubs**: Find groups that align with your interests and hobbies. This could be book clubs, sports teams, hiking groups, or photography clubs. Websites like Meetup.com and Facebook Groups are great resources for finding local groups.
2. **Attend Events and Gatherings**: Look for events in your area, such as concerts, festivals, or street fairs. These events can be a great way to meet new people in a casual setting.
3. **Volunteer**: Volunteering is a great way to meet like-minded people while giving back to your community. Research local charities, animal shelters, or environmental organizations that need help.
4. **Take a Class or Workshop**: Enroll in a cooking class, language course, or art workshop. Not only will you learn something new, but you",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
4aff2fa7-af2b-4971-abd5-2d9050d6ffa0,2026-06-01T13:30:15.265607+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,4,What are some fun hobbies to pick up on weekends?,everyday life,"There are countless fun hobbies you can pick up on weekends, depending on your interests and preferences. Here are some ideas:

1. **Outdoor activities**:
	* Hiking or backpacking in nearby trails
	* Cycling or mountain biking
	* Kayaking or canoeing
	* Rock climbing or bouldering
	* Gardening or landscaping
2. **Creative pursuits**:
	* Painting or drawing
	* Photography
	* Writing (fiction, journalism, or blogging)
	* Playing a musical instrument (guitar, piano, violin, etc.)
	* Dancing (salsa, swing, ballroom, etc.)
3. **Sports and games**:
	* Team sports like soccer, basketball, or volleyball
	* Individual sports like tennis, golf, or swimming
	* Board games or card games with friends
	* Video gaming (console, PC, or mobile)
4. **Cooking and baking**:
	* Trying new recipes or",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
78cd488a-2748-473a-b223-780b5b90264f,2026-06-01T13:30:21.683413+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,5,How do I stop procrastinating on important tasks?,everyday life,"Stopping procrastination requires a combination of understanding why you're putting off tasks, developing strategies to overcome it, and creating an environment that supports productivity. Here are some tips to help you get started:

1.  **Identify your reasons for procrastination**: Reflect on why you're delaying a task. Are you overwhelmed by its complexity or duration? Do you fear failure or success? Once you understand the root cause, you can develop a plan to address it.
2.  **Break down large tasks into smaller ones**: Divide daunting tasks into manageable chunks. This will make them feel less overwhelming and more achievable, allowing you to focus on one step at a time.
3.  **Set clear goals and deadlines**: Establish specific objectives and timelines for each task. Write them down and track your progress. This helps create a sense of accountability and motivation.
4.  **Create a schedule and stick to it**: Plan out your day, week, or month, and allocate dedicated time for each task.",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
f90e109f-0991-46cf-b790-a3de1ba3a21c,2026-06-01T13:30:28.064187+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,6,What's the best way to save money each month?,everyday life,"Saving money can be challenging, but with a solid plan and discipline, you can achieve your financial goals. Here are some effective ways to save money each month:

1. **Create a budget**: Track your income and expenses to understand where your money is going. Make a budget that accounts for all necessary expenses, savings, and debt repayment.
2. **Set financial goals**: Identify what you want to save for, whether it's a short-term goal (e.g., emergency fund, vacation) or long-term goal (e.g., retirement, down payment on a house).
3. **Automate your savings**: Set up automatic transfers from your checking account to your savings or investment accounts. This way, you'll ensure consistent saving without having to think about it.
4. **Prioritize needs over wants**: Distinguish between essential expenses (needs) and discretionary spending (wants). Cut back on unnecessary expenses to free up more money for savings.
5. **Use the 50/30/",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
227756e1-9bfe-46ac-825d-17d211ccc28a,2026-06-01T13:30:34.422397+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,7,How do I get better at small talk?,everyday life,"Improving your small talk skills can be achieved with practice, self-awareness, and a few strategies. Here are some tips to help you become more confident and effective in engaging in small talk:

1. **Practice active listening**: Pay attention to others when they speak, ask follow-up questions, and show genuine interest in their thoughts and experiences.
2. **Be curious**: Ask open-ended questions that encourage conversation, such as ""What do you like to do in your free time?"" or ""How was your weekend?""
3. **Find common ground**: Look for shared interests, hobbies, or experiences that can serve as conversation starters or topics of discussion.
4. **Use positive body language**: Maintain eye contact, smile, and use open and approachable nonverbal cues like uncrossing your arms or standing up straight.
5. **Keep it light**: Avoid heavy or sensitive topics, especially in initial conversations. Stick to lighthearted subjects like weather, sports, or pop culture",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
6db76e1f-2c2f-49d3-9ada-337b4bfb1bca,2026-06-01T13:30:40.798188+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,8,What should I do when I feel lonely?,everyday life,"Feeling lonely can be a really tough and isolating experience, but there are many things you can try to help manage it. Here are some suggestions:

1. **Reach out to a friend or family member**: Talking to someone you trust can help you feel more connected and understood. Even if it's just a quick phone call or text message, reaching out to a loved one can make a big difference.
2. **Join a community or group**: Look for local clubs, hobbies, or online communities that align with your interests. This could be a book club, sports team, volunteer group, or even an online forum. Connecting with others who share similar passions can help you build relationships and feel less alone.
3. **Get moving**: Exercise releases endorphins, which can boost your mood and energy levels. Try going for a walk, jog, or bike ride, or join a fitness class. You can also try yoga or meditation to help calm your mind and body.
4. **",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
ecc68e47-9e92-42c9-86c2-01712a46f1f7,2026-06-01T13:30:47.168832+00:00,meta-llama/Llama-3.1-8B-Instruct,aas,75,24,32,5.0,9,How can I improve my sleep schedule?,everyday life,"Improving your sleep schedule requires a combination of establishing a consistent routine, creating a sleep-conducive environment, and adopting healthy habits. Here are some tips to help you improve your sleep:

1. **Set a regular sleep schedule**: Go to bed and wake up at the same time every day, including weekends. This helps regulate your body's internal clock and improves the quality of your sleep.
2. **Establish a bedtime routine**: Develop a calming pre-sleep routine, such as reading a book, taking a warm bath, or practicing relaxation techniques like meditation or deep breathing exercises.
3. **Create a sleep-friendly environment**: Make your bedroom a sleep sanctuary by ensuring it is:
	* Dark: Use blackout curtains or blinds to block out light.
	* Quiet: Use earplugs or a white noise machine to minimize noise.
	* Cool: Keep the room at a comfortable temperature (around 60-67°F/15-19°C).
	* Comfortable: Invest in a",8.202815055847168,2000,2000,200,greedy,42,0,google/gemma-4-E4B-it,NO
