experiment_id,timestamp,model_name,technique,layer_pct,layer_idx,num_layers,layer_band,coefficient,question_id,question,question_category,response,steering_vector_norm,num_pos_samples,num_neg_samples,max_new_tokens,decoding,temperature,top_p,repetition_penalty,strength_mode,seed,is_brainrot,is_coherent,judge_model,judge_brainrot_raw,judge_coherence_raw
60db7c9d-47fd-4517-a502-98f5c37568d0,2026-06-01T19:48:51.492450+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,0,What should I cook for dinner tonight?,everyday life,"That depends entirely on what you're in the mood for, how much time you have, and what ingredients you have on hand!

To give you the best suggestion, tell me a little more:

**1. How much time do you have to cook?** (e.g., 20 mins, an hour?)
**2. What kind of effort are you looking for?** (Easy/quick, medium effort, or something fancy?)
**3. What are you craving?** (Comfort food, healthy/light, spicy, Italian, Asian, etc.)
**4. Do you have any main ingredients you need to use up?** (Chicken, pasta, veggies, beef?)
**5. Who are you cooking for?** (Just you, family, guests?)

---

### ✨ In the meantime, here are some quick ideas based on different moods:

**🏃💨 If You Need Something FAST (Under 30 Mins",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
ff52cf17-d847-486f-8f40-689522a1e8f1,2026-06-01T19:49:09.631932+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,1,How do I deal with stress at work?,everyday life,"Dealing with work stress is a common challenge, but there are many effective strategies you can use to manage it! Here is a comprehensive guide broken down into different categories:

---

## 1. Mindset & Mental Strategies (Changing How You Think)

Your reaction to stress often matters more than the stress itself.

* **Practice Mindfulness and Deep Breathing:** When you feel overwhelmed, stop what you're doing for 2-5 minutes. Focus entirely on your breath—inhale slowly through your nose, hold briefly, and exhale slowly through your mouth. This calms your nervous system immediately.
* **Reframe Your Thoughts (Cognitive Reframing):** Instead of thinking, ""I can't handle this workload,"" try reframing it as, ""This is challenging, but I can break it down into manageable steps."" Look for solutions instead of dwelling on problems.
* **Set Realistic Expectations:** Perfectionism fuels stress. Accept that not everything needs to be",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
8f2eabfa-586f-48e3-9953-de37aa9f72f0,2026-06-01T19:49:28.014426+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,2,What's a good morning routine to start the day right?,everyday life,"That's a fantastic goal! A good morning routine can set a positive, productive, and calm tone for your entire day.

The ""best"" routine is one that **works for *you***—so don't feel pressured to do everything on this list. Pick 1-3 things you genuinely enjoy or need most.

Here is a comprehensive guide broken down into categories so you can build your perfect personalized routine:

---

## Phase 1: Wake Up & Hydrate (The First 5 Minutes)

The way you handle those first few minutes sets the energy level for hours ahead.

*   **🚫 Snooze Button:** This is non-negotiable if you want to be energized. Set an alarm where you have to physically get out of bed to turn it off.
*   **💧 Hydration First:** Drink a full glass (8–16 oz) of water immediately. Your body has been dehydrated overnight, and water kickstarts metabolism and",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
e62bbc2d-e71b-409e-8b6b-bdd0f58dfb9d,2026-06-01T19:49:46.169579+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,3,How can I make new friends in a new city?,everyday life,"Moving to a new city is an exciting adventure, and making new friends can feel daunting at first! It takes some effort and putting yourself out there, but it's totally achievable.

Here is a comprehensive guide broken down into actionable steps:

---

## Phase 1: Setting the Foundation (Mindset & Preparation)

Before you start actively socializing, get your mindset right.

**1. Be Open and Approachable:**
* **Body Language Matters:** Keep your arms uncrossed, smile genuinely when people talk to you, and maintain eye contact. This signals that you are open to interaction.
* **Lower Your Expectations Initially:** Don't expect instant best friends from day one. Focus on having *good conversations* with acquaintances first. Friendships build over time through shared experiences.
* **Be Vulnerable (A Little):** Share small, relatable things about yourself or ask genuine questions. Authenticity attracts real connections.

**2. Define What You’re",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
8689ec8a-fd92-4f5a-909a-7af89fe38679,2026-06-01T19:50:04.130296+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,4,What are some fun hobbies to pick up on weekends?,everyday life,"That's exciting! Weekends are the perfect time to dive into something new or revisit an old passion. To give you the best suggestions, it helps to know what kind of vibe you're looking for (active, creative, chill, social), but here is a wide variety of fun hobbies broken down by category:

---

### 🎨 Creative & Artistic Hobbies

If you like making things with your hands and expressing yourself:

1. **Painting or Drawing:** Start simple with watercolor kits or sketchbooks. You don't need to be an artist; just enjoy the process.
2. **Pottery/Ceramics:** Get hands-on in the studio. It’s surprisingly meditative and rewarding when you make functional mugs or sculptures.
3. **DIY Crafting (e.g., Jewelry Making):** Work with beads, resin, clay, or fabric to create personalized items. Great for small projects that can be done quickly over a few hours.",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
01ef9b15-b64b-4f52-ab78-1df8a40ce765,2026-06-01T19:50:22.207535+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,5,How do I stop procrastinating on important tasks?,everyday life,"Procrastination is a super common struggle, but it's definitely something you can conquer! It usually isn't about laziness; it's often tied to fear (of failure, of success), overwhelm, or just not knowing where to start.

Here is a comprehensive, step-by-step guide broken down into different strategies so you can find what works best for *you*.

---

## Phase 1: Understanding & Mindset Shift (The Why)

Before tackling the task itself, address the mental block first.

### 1. Identify the Root Cause
Ask yourself honestly: **Why am I avoiding this specific task?** Common reasons include:
*   **Fear of Failure:** ""If I don't try hard enough, I might mess up.""
*   **Perfectionism:** ""It has to be perfect from the start, so I won't even begin.""
*   **Overwhelm:** The task feels too big and",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
f6d45a32-77dc-477f-8bae-c6612505eb77,2026-06-01T19:50:40.293668+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,6,What's the best way to save money each month?,everyday life,"That's a fantastic goal! Saving money consistently is one of the keys to financial freedom. There isn't one single ""best"" way, as what works depends entirely on your current income, spending habits, and personal goals (e.g., saving for a house vs. retirement).

However, I can give you a comprehensive, step-by-step framework covering the most effective strategies: **Budgeting, Cutting Expenses, Increasing Income,** and **Automating.**

---

## Phase 1: Know Where Your Money Goes (The Foundation)

You can't fix what you don't measure. This is the absolute first step.

### 1. Track Everything You Spend
For at least 30 days, track every dollar you spend—from coffee to rent. Use an app (like Mint, YNAB), a spreadsheet, or even just a notebook. Seeing where small amounts leak out adds up fast.

### 2. Create a Realistic",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
c2ef6477-ab51-46a7-9e29-566ae061b38c,2026-06-01T19:50:58.293525+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,7,How do I get better at small talk?,everyday life,"Getting better at small talk is a skill that anyone can develop! It's less about having magic lines and more about genuine curiosity, good listening skills, and confidence.

Here is a comprehensive guide broken down into actionable steps:

---

## Phase 1: Building Your Mindset (The Foundation)

Before you worry about what to *say*, focus on how you *feel*. This mindset shift makes all the difference.

**1. Shift from ""Performance"" to ""Connection"":** Stop thinking of small talk as an interrogation or a performance where you need to impress someone. Instead, view it as **a low-stakes opportunity to humanize another person.** Your goal isn't to be funny; your goal is to find common ground for a moment.

**2. Embrace Curiosity Over Judgment:** Most people love talking about themselves. Approach conversations with genuine interest rather than trying to figure out if they are ""good company."" Be curious—ask questions because you actually want to",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
e48f2a5d-1b26-4589-9189-c422df3da0be,2026-06-01T19:51:16.376592+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,8,What should I do when I feel lonely?,everyday life,"Feeling lonely is a really common and often tough human experience, but there are lots of healthy and constructive things you can do to manage those feelings!

Here is a comprehensive guide broken down into different approaches: **Immediate Fixes**, **Connecting with Others**, **Self-Care & Growth**, and **Mindset Shifts**.

---

## 1. Immediate Fixes (When You Need Something *Now*)

These activities help distract your mind or shift your immediate emotional state quickly.

*   **Reach Out:** Text or call someone you trust—a friend, family member, or even a casual acquaintance. Don't wait for them to reach out; be proactive. Even a quick ""Hey, thinking of you!"" helps bridge the gap.
*   **Engage in an Activity:** Dive headfirst into something that requires focus so you aren't just ruminating on the feeling. This could be gaming, watching a compelling movie/show, reading a gripping book, or working",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
cb6d68a5-1517-48b0-ba77-6155c5c104f1,2026-06-01T19:51:34.383973+00:00,google/gemma-4-E2B-it,dom,75,26,35,0,1.0,9,How can I improve my sleep schedule?,everyday life,"Improving your sleep schedule often involves creating consistent habits and optimizing your sleep environment. Here is a comprehensive guide broken down into actionable steps:

---

## 1. Establish a Consistent Routine (The Foundation)

Consistency is arguably the most important factor for regulating your body's natural sleep-wake cycle (circadian rhythm).

* **Set Fixed Wake-Up Times:** This is non-negotiable, even on weekends! Waking up at the same time every day helps anchor your internal clock.
* **Maintain a Consistent Bedtime:** Go to bed around the same time each night. Try to keep this window as tight as possible.
* **Create a Wind-Down Ritual (The Buffer Zone):** Don't jump straight from high activity to bed. Dedicate 30–60 minutes before sleep to relaxing activities that signal to your brain it’s time to chill out. Examples include:
    * Reading a physical book (not on a screen).
",18.07213592529297,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42,0,1,google/gemma-4-E4B-it,NO,COHERENT
